Код_товару;Назва_позиції;Назва_позиції_укр;Пошукові_запити;Пошукові_запити_укр;Опис;Опис_укр;Тип_товару;Ціна;Валюта;Одиниця_виміру;Мінімальний_обсяг_замовлення;Оптова_ціна;Мінімальне_замовлення_опт;Посилання_зображення;Наявність;Кількість;Номер_групи;Назва_групи;Посилання_підрозділу;Можливість_поставки;Термін_поставки;Спосіб_пакування;Спосіб_пакування_укр;Унікальний_ідентифікатор;Ідентифікатор_товару;Ідентифікатор_підрозділу;Ідентифікатор_групи;Виробник;Країна_виробник;Знижка;ID_групи_різновидів;Особисті_нотатки;Продукт_на_сайті;Термін_дії_знижки_від;Термін_дії_знижки_до;Ціна_від;Ярлик;HTML_заголовок;HTML_заголовок_укр;HTML_опис;HTML_опис_укр;Код_маркування_(GTIN);Номер_пристрою_(MPN);Вага,кг;Ширина,см;Висота,см;Довжина,см;Де_знаходиться_товар;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
202162;Литиевая аккумуляторная батарея Renon Xcellent Plus H 51.2В 314А•ч с подогревом;Літієва акумуляторна батарея Renon Xcellent Plus H 51.2В 314А•г з підігрівом;314АЧ, Renon 314АЧ, 314АЧ Renon, литиевый аккумулятор renon, renon литиевый аккумулятор, литиевый аккумулятор, аккумулятор li ion, аккумулятор lifepo4, батарея литиевая, аккумулятор для энергии, аккумулятор для инвертора, литий батарея, аккумулятор для хранения энергии;314АГ, Renon 314АГ, 314АГ Renon, літієвий акумулятор renon, renon літієвий акумулятор, літієвий акумулятор, акумулятор li ion, акумулятор lifepo4, батарея літієва, акумулятор для енергії, акумулятор для інвертора, літій батарея, акумулятор для зберігання енергії;● Тип аккумулятора: LiFePo4 – литий-железо-фосфат,<br/>● Выходное напряжение: 51,2 В,<br/>● Вместимость: 314 А•ч,<br/>● Максимальный рабочий ток: 200 А,<br/>● Масштабируемость макс. 15 систем параллельно,<br/>● Связь RS485, CAN, RS232,<br/>● Срок службы 8000 циклов,<br/>● Подогрев,<br/>● Размеры: 560 х 200 х 800 мм,<br/>● Вес: 126 кг;● Тип акумулятора: LiFePo4 – літій-залізо-фосфат,<br/>● Вихідна напруга: 51,2 В,<br/>● Місткість: 314 А•г,<br/>● Максимальний робочий струм: 200 А,<br/>● Масштабованість макс. 15 систем паралельно,<br/>● Зв'язок RS485, CAN, RS232,<br/>● Термін служби 8000 циклів,<br/>● Підігрів,<br/>● Розміри: 560 х 200 х 800 мм,<br/>● Вага: 126 кг;r;2041,42;USD;шт.;;;;https://images.prom.ua/7086685653_litievaya-akkumulyatornaya-batareya.jpg;+;10000;144038788;Литивые аккумуляторы;https://prom.ua/Akkumulyatornye-bloki;;;;;2932004731;99-10033929;5280501;;Renon;США;;;V;https://oniks.org.ua/p2932004731-litievaya-akkumulyatornaya-batareya.html;;;-;;;;;;;;152.000;56.0;20.0;80.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203751;Удлинитель NA-UEA 3-гнізда 5 м;Подовжувач NA-UEA 3-гнізда 5 м;3-ГНІЗДА, UEA 3-ГНІЗДА, 3-ГНІЗДА UEA, удлинитель uea, uea удлинитель, удлинитель электрический, кабель удлинитель, удлинитель с розетками, удлинитель для дома, удлинитель силовой, удлинитель на катушке, кабель удлинитель длинный, удлинитель для техники;3-ГНІЗДА, UEA 3-ГНІЗДА, 3-ГНІЗДА UEA, подовжувач uea, uea подовжувач, подовжувач електричний, кабель подовжувач, подовжувач з розетками, подовжувач для дому, подовжувач силовий, подовжувач на котушці, кабель подовжувач довгий, подовжувач для техніки;● Удлинитель с заземлением,<br/>● Длина 5 м,<br/>● 3 гнезда с/з.;● Подовжувач із заземленням,<br/>● Довжина 5 м,<br/>● 3 гнізда з/з.;r;9,31;USD;шт.;;;;https://images.prom.ua/7218585889_udlinitel-na-uea-3-gnizda.jpg;+;3;152196244;Вилки, колодки, удлинители;https://prom.ua/Udliniteli-elektricheskie;;;;;2983439739;99-00018330;513;;UEA;Китай;;;V;https://oniks.org.ua/p2983439739-udlinitel-uea-gnizda.html;;;-;;;;;;;;0.540;10.0;4.0;22.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203221;Ветровой спойлер WinS L2350 мм в сборе Ballast Fix;Вітровий спойлер WinS L2350 мм у зборі Ballast Fix;L2350, Ballast Fix L2350, L2350 Ballast Fix, комплектующие солнечных панелей ballast fix, ballast fix комплектующие солнечных панелей, комплектующие солнечных панелей, аксессуары солнечных систем, элементы солнечной системы, кабели для солнечных панелей, разъемы для солнечных панелей, оборудование для солнечных систем, запчасти солнечных панелей, компоненты pv;L2350, Ballast Fix L2350, L2350 Ballast Fix, комплектуючі сонячних панелей ballast fix, ballast fix комплектуючі сонячних панелей, комплектуючі сонячних панелей, аксесуари сонячних систем, елементи сонячної системи, кабелі для сонячних панелей, роз'єми для сонячних панелей, обладнання для сонячних систем, запчастини сонячних панелей, компоненти pv;Размер ветрового спойлера зависит от версии комплекта (M, L или XL) и может составлять 1850/2350/2500мм соответственно. Ветровый спойлер прикручивается к алюминиевому треугольнику саморезами (по три самореза на каждый треугольник).;Розмір вітрового спойлеру залежить від версії комплекту (M, L чи XL), та може становити 1850/2350/2500мм відповідно. Вітровий спойлер прикручується до алюмінієвого трикутника саморізами (по три саморізи на кожний трикутник).;r;13,3;USD;шт.;;;;https://images.prom.ua/7218585308_vetrovoj-spojler-wins.jpg;+;10000;140905382;Безопасность и комфорт;https://prom.ua/Komplektuyuschie-dlya-alternativnyh-istochnikov-energii;;;;;2983777536;prom_99-00015921;101003;;Ballast Fix;;;;Vmin, V;https://oniks.org.ua/p2983777536-vetrovoj-spojler-wins.html;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203798;Розетка NA-UEA евро с з/к 16А;Розетка NA-UEA євро з з/к 16А;16А, UEA 16А, 16А UEA, розетка uea, uea розетка, розетка электрическая, розетка настенная, розетка силовая, розетка для дома, розетка с заземлением, розетка двойная, розетка встроенная, розетка электрическая бытовая;16А, UEA 16А, 16А UEA, розетка uea, uea розетка, розетка електрична, розетка настінна, розетка силова, розетка для дому, розетка із заземленням, розетка подвійна, розетка вбудована, розетка електрична побутова;● Номинальный ток, А 16А,<br/>● С заземлением;● Номінальний струм, А 16А,<br/>● З заземленням;r;0,88;USD;шт.;;;;https://images.prom.ua/7218586834_rozetka-na-uea-evro.jpg;+;10000;152196244;Вилки, колодки, удлинители;https://prom.ua/Udliniteli-elektricheskie;;;;;2983440853;99-10024887;513;;UEA;Китай;;;V;https://oniks.org.ua/p2983440853-rozetka-uea-evro.html;;;-;;;;;;;;0.040;3.0;3.0;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203607;Корпус пластиковый CS-UEA 45-мод IP66;Корпус пластиковий CS-UEA 45-мод IP66;45-МОД, UEA 45-МОД, 45-МОД UEA, электрощит uea, uea электрощит, электрощит модульный, распределительный щит, щиток электрический, шкаф электрощита, щит для дома, щит распределительный, корпус электрощита, щиток настенный;45-МОД, UEA 45-МОД, 45-МОД UEA, електрощит uea, uea електрощит, електрощит модульний, розподільчий щит, щиток електричний, шафа електрощита, щит для дому, щит розподільчий, корпус електрощита, щиток настінний;● Тип монтажа навесной,<br/>● Количество модулей 45,<br/>● Габариты (ВхШхГ) 530х380х120,<br/>● Степень защиты – IP66,<br/>● Степень ударопрочности IK10,<br/>● Диапазон рабочих температур -40°С/+80°С,<br/>● Комплектация – нулевая шина, DIN-рейка.;● Тип монтажу навісний,<br/>● Кількість модулів 45,<br/>● Габарити (ВхШхГ) 530х380х120,<br/>● Ступінь захисту – IP66,<br/>● Ступінь удароміцності IK10,<br/>● Діапазон робочих температур -40°С/+80°С,<br/>● Комплектація – нульова шина, DIN-рейка.;r;49,63;USD;шт.;;;;https://images.prom.ua/7218584266_korpus-plastikovyj-cs-uea.jpg;+;4;152133464;Модульные электрощиты;https://prom.ua/Raspredelitelnye-schity;;;;;2983448180;99-10029778;50904;;UEA;Китай;;;V;https://oniks.org.ua/p2983448180-korpus-plastikovyj-uea.html;;;-;;;;;;;;4.100;35.0;13.5;55.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203220;Соединитель с шариком Photonica M8 (NUT-8);З'єднувач з кулькою Photonica M8 (NUT-8);NUT-8, Photonica NUT-8, NUT-8 Photonica, комплектующие солнечных панелей photonica, photonica комплектующие солнечных панелей, комплектующие солнечных панелей, аксессуары солнечных систем, элементы солнечной системы, кабели для солнечных панелей, разъемы для солнечных панелей, оборудование для солнечных систем, запчасти солнечных панелей, компоненты pv;NUT-8, Photonica NUT-8, NUT-8 Photonica, комплектуючі сонячних панелей photonica, photonica комплектуючі сонячних панелей, комплектуючі сонячних панелей, аксесуари сонячних систем, елементи сонячної системи, кабелі для сонячних панелей, роз'єми для сонячних панелей, обладнання для сонячних систем, запчастини сонячних панелей, компоненти pv;Соединитель с шариком M8 (NUT-8);З'єднувач із кулькою M8 (NUT-8);r;0,29;USD;шт.;;;;https://images.prom.ua/7218585306_soedinitel-s-sharikom.jpg;+;10000;140905382;Безопасность и комфорт;https://prom.ua/Komplektuyuschie-dlya-alternativnyh-istochnikov-energii;;;;;2983777535;prom_99-00021634;101003;;Photonica;Україна;;;Vmin, V;https://oniks.org.ua/p2983777535-soedinitel-sharikom-photonica.html;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204062;Кран LifeSaver Jerrycan Tap Black;Кран LifeSaver Jerrycan Tap Black;Кран Jerrycan, LifeSaver Кран Jerrycan, Кран Jerrycan LifeSaver, очиститель воды lifesaver, lifesaver очиститель воды, очиститель воды, фильтр для воды, система очистки воды, фильтр питьевой воды, фильтр под мойку, очистка воды бытовая, фильтр воды система, очиститель воды домашний;Кран Jerrycan, LifeSaver Кран Jerrycan, Кран Jerrycan LifeSaver, очищувач води lifesaver, lifesaver очищувач води, очищувач води, фільтр для води, система очищення води, фільтр питної води, фільтр під мийку, очищення води побутове, фільтр води система, очищувач води домашній;Кран LifeSaver Jerrycan для использования с канистрой LifeSaver.;Кран LifeSaver Jerrycan для використання з LifeSaver Jerrycan.;r;16,87;USD;шт.;;;;https://images.prom.ua/7218584857_kran-lifesaver-jerrycan.jpg, https://images.prom.ua/7218584858_kran-lifesaver-jerrycan.jpg;+;7;140905382;Безопасность и комфорт;https://prom.ua/Bytovye-filtry-kompleksnoj-ochistki-vody;;;;;2983778264;prom_99-00014019;13240415;;LifeSaver;Великобританія;;;Vmin, V;https://oniks.org.ua/p2983778264-kran-lifesaver-jerrycan.html;;;-;;;;;;;;0.100;10.0;7.0;13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202165;Инвертор Felicity IVEM 8KVA 48V RS485 MPPT(90-450) однофазный чистая синусоида;Інвертор Felicity IVEM 8KVA 48V RS485 MPPT(90-450) однофазний чиста синусоїда;RS485, Felicity RS485, RS485 Felicity, инвертор felicity, felicity инвертор, инвертор напряжения, преобразователь напряжения, инвертор 12в 220в, инвертор для дома, инвертор синусоида, инвертор для солнечных систем, инвертор автономный, инвертор power;RS485, Felicity RS485, RS485 Felicity, інвертор felicity, felicity інвертор, інвертор напруги, перетворювач напруги, інвертор 12в 220в, інвертор для дому, інвертор синусоїда, інвертор для сонячних систем, інвертор автономний, інвертор power;● Форма сигнала чистая синусоида,<br/>● Номинальная мощность,Вт 8000,<br/>● Характеристики зарядно-разрядного устройства : Номинальное напряжение,В 48, Максимальный ток заряда, А  солнце+сеть 150,<br/>● Количество МРРТ 2,<br/>● Параллельное подключение до 6 шт,<br/>● Номинальная мощность МРРТ ,Вт 8000,<br/>● 607 х 406 х 141 мм,<br/>● 23.7 кг;● Форма сигналу чиста синусоїда,<br/>● Номінальна потужність, Вт 8000,<br/>● Характеристики зарядно-розрядного пристрою : Номінальна напруга,В 48, Максимальний струм заряду,А сонце+мережа 150,<br/>● Кількість МРРТ 2,<br/>● Паралельне підключення до 6 шт,<br/>● Номінальна потужність МРРТ, Вт 8000,<br/>● 607 х 406 х 141 мм,<br/>● 23.7 кг;r;1112,72;USD;шт.;;;;https://images.prom.ua/7038219994_invertor-felicity-ivem.jpg;+;1;140905382;Безопасность и комфорт;https://prom.ua/Invertory;;;;;2932004736;prom_99-00023806;5140401;;Felicity;Китай;;;Vmin, V;https://oniks.org.ua/p2932004736-invertor-felicity-ivem.html;;;-;;;;;;;;28.000;60.7;40.6;14.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203220;Соединитель с шариком Photonica M8 (NUT-8);З'єднувач з кулькою Photonica M8 (NUT-8);NUT-8, Photonica NUT-8, NUT-8 Photonica, комплектующие солнечных панелей photonica, photonica комплектующие солнечных панелей, комплектующие солнечных панелей, аксессуары солнечных систем, элементы солнечной системы, кабели для солнечных панелей, разъемы для солнечных панелей, оборудование для солнечных систем, запчасти солнечных панелей, компоненты pv;NUT-8, Photonica NUT-8, NUT-8 Photonica, комплектуючі сонячних панелей photonica, photonica комплектуючі сонячних панелей, комплектуючі сонячних панелей, аксесуари сонячних систем, елементи сонячної системи, кабелі для сонячних панелей, роз'єми для сонячних панелей, обладнання для сонячних систем, запчастини сонячних панелей, компоненти pv;Соединитель с шариком M8 (NUT-8);З'єднувач із кулькою M8 (NUT-8);r;0,27;USD;шт.;;;;https://images.prom.ua/7218585305_soedinitel-s-sharikom.jpg;+;10000;152084460;Комплектующие для солнечных панелей;https://prom.ua/Komplektuyuschie-dlya-alternativnyh-istochnikov-energii;;;;;2983440246;99-00021634;101003;;Photonica;Україна;;;V;https://oniks.org.ua/p2983440246-soedinitel-sharikom-photonica.html;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203730;Колодка NA-UEA 4-гнізда з кнопкою;Колодка NA-UEA 4-гнізда з кнопкою;4-ГНІЗДА, UEA 4-ГНІЗДА, 4-ГНІЗДА UEA, удлинитель uea, uea удлинитель, удлинитель электрический, кабель удлинитель, удлинитель с розетками, удлинитель для дома, удлинитель силовой, удлинитель на катушке, кабель удлинитель длинный, удлинитель для техники;4-ГНІЗДА, UEA 4-ГНІЗДА, 4-ГНІЗДА UEA, подовжувач uea, uea подовжувач, подовжувач електричний, кабель подовжувач, подовжувач з розетками, подовжувач для дому, подовжувач силовий, подовжувач на котушці, кабель подовжувач довгий, подовжувач для техніки;● Номинальный ток 16А,<br/>● С заземлением,<br/>● 4 гнезда с/з.;● Номінальний струм 16А,<br/>● Із заземленням,<br/>● 4 гнізда з/з.;r;4,89;USD;шт.;;;;https://images.prom.ua/7218585891_kolodka-na-uea-4-gnizda.jpg;+;10000;140905382;Безопасность и комфорт;https://prom.ua/Udliniteli-elektricheskie;;;;;2983777970;prom_99-00018327;513;;UEA;Китай;;;Vmin, V;https://oniks.org.ua/p2983777970-kolodka-uea-gnizda.html;;;-;;;;;;;;0.140;5.0;4.0;22.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
