prom_category_id;prom_category_name;Приналежність*:6;Група*:13;Вид*:21;royalty_percent;price_from;price_to;threshold;coef_uncategorized;coef_no_base;coef_viatec;coef_secur;coef_lp;coef
;;;;;;;;;1.4;1.2;;;;
141718;Электроинструмент > Штроборезы;дім;інструменти;штроборіз;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
141720;Электрические пилы > Электроножовки;дім;інструменти;ножівка;18;0;4000;1.38;;;0.9;0.9;1;
141720;Электрические пилы > Электроножовки;дім;інструменти;ножівка;15;4000;7000;1.33;;;0.9;0.9;1;
141720;Электрические пилы > Электроножовки;дім;інструменти;ножівка;12;7000;10000;1.28;;;0.9;0.9;1;
141720;Электрические пилы > Электроножовки;дім;інструменти;ножівка;10;10000;20000;1.25;;;0.9;0.9;1;
141720;Электрические пилы > Электроножовки;дім;інструменти;ножівка;7;20000;100000;1.21;;;0.9;0.9;1;
141720;Электрические пилы > Электроножовки;дім;інструменти;ножівка;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
141725;Электроинструмент > Перфораторы;дім;інструменти;перфоратор;18;0;4000;1.38;;;0.9;0.9;1;
141725;Электроинструмент > Перфораторы;дім;інструменти;перфоратор;15;4000;7000;1.33;;;0.9;0.9;1;
141725;Электроинструмент > Перфораторы;дім;інструменти;перфоратор;12;7000;10000;1.28;;;0.9;0.9;1;
141725;Электроинструмент > Перфораторы;дім;інструменти;перфоратор;10;10000;20000;1.25;;;0.9;0.9;1;
141725;Электроинструмент > Перфораторы;дім;інструменти;перфоратор;7;20000;100000;1.21;;;0.9;0.9;1;
141725;Электроинструмент > Перфораторы;дім;інструменти;перфоратор;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
141726;Электроинструмент > Клеевые электрические пистолеты;дім;інструменти;пістолет для склеювання;18;0;4000;1.38;;;0.9;0.9;1;
141726;Электроинструмент > Клеевые электрические пистолеты;дім;інструменти;пістолет для склеювання;15;4000;7000;1.33;;;0.9;0.9;1;
141726;Электроинструмент > Клеевые электрические пистолеты;дім;інструменти;пістолет для склеювання;12;7000;10000;1.28;;;0.9;0.9;1;
141726;Электроинструмент > Клеевые электрические пистолеты;дім;інструменти;пістолет для склеювання;10;10000;20000;1.25;;;0.9;0.9;1;
141726;Электроинструмент > Клеевые электрические пистолеты;дім;інструменти;пістолет для склеювання;7;20000;100000;1.21;;;0.9;0.9;1;
141726;Электроинструмент > Клеевые электрические пистолеты;дім;інструменти;пістолет для склеювання;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
141735;Электроинструмент > Многофункциональные инструменты;дім;інструменти;набір електроінструментів;18;0;4000;1.38;;;0.9;0.9;1;
141735;Электроинструмент > Многофункциональные инструменты;дім;інструменти;набір електроінструментів;15;4000;7000;1.33;;;0.9;0.9;1;
141735;Электроинструмент > Многофункциональные инструменты;дім;інструменти;набір електроінструментів;12;7000;10000;1.28;;;0.9;0.9;1;
